OBJECTID,GIS_ID,FEATURECODE,DESCRIPTION,CAPTUREDATE,CAPTUREACTION,DISSOLVE,SHAPEAREA,SHAPELEN
7195,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,282.488489257813,66.370254797734
7495,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,248.613201367187,61.3571503784944
7496,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,291.541492578125,99.6451947927348
7497,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,319.425819921875,71.9334965056061
7498,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,327.732633984375,81.1461155897776
7499,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,191.5971,54.7107964533957
7500,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,209.55730078125,64.2942016990071
7501,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,202.554173632813,63.4982163766808
7502,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,188.834282617188,54.6227013037744
7503,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,163.416292382813,51.3704380434511
7504,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,275.57359765625,68.4068784016238
7505,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,184.932133984375,54.3726678162296
7506,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,249.817979296875,64.7299914294788
7507,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,378.477387304688,75.1964285398522
7508,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,250.645181640625,66.3213289155294
7509,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,250.969165039063,63.7665403883951
7510,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,432.495460546875,87.5168857263353
7511,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,559.143059375,101.243938811385
7512,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,541.889243554687,103.99058382288
7513,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,405.4446484375,84.695424449046
7514,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,1058.63084589844,134.559151454525
7515,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,221.258458398438,60.7994147689754
7516,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,186.229041210938,55.8318392687904
7517,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,375.452757226563,76.5851615358624
7196,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,264.976747851563,65.5476596608861
7197,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,212.1037234375,63.228645103625
7198,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,226.674020117188,62.5946436647428
7199,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,349.623339453125,75.4384905587668
7200,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,511.421440429687,104.707334825739
7201,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,304.454835742188,70.10708556262
7202,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,348.323727734375,76.0479746843499
7203,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,674.71200703125,121.955775999449
7204,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,254.590895507812,62.6703910148937
7205,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,270.285443554687,66.6859294794041
7206,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,250.082383007812,62.4730548937433
7207,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,359.5360796875,74.7572229512361
7208,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,319.540784765625,73.9408472088212
7209,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,308.37809140625,69.6323871119757
7210,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,202.292982421875,58.5829063173295
7211,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,238.256148046875,60.8331774685638
7212,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,193.602225390625,55.9067861886768
7213,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,483.158462890625,99.6302952246626
7214,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,172.467630859375,53.1900493493795
7215,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,381.442276171875,80.2725033044287
7216,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,322.23868125,75.4963069399968
7217,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,194.039458984375,57.1291978265835
7218,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,890.296159765625,123.803001055292
7219,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,308.304478515625,69.0822641900952
7220,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,257.552424414063,68.2062724451168
7221,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,360.689867382813,75.6457302004024
7222,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,239.27323359375,62.2611804764785
7223,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,419.12726015625,108.308762563141
7224,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,282.652792773438,68.491858192865
7225,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,307.708807226562,72.3781367157688
7226,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,331.515974609375,72.1111593330231
7227,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,801.310092382812,174.386042605538
7228,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,393.621590625,77.3493591198566
7229,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,378.5277015625,75.1997683084362
7230,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,433.594670703125,85.2474494166598
7231,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,388.767715039063,78.1305076092711
7232,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,243.448257617188,63.0265493455958
7233,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,276.7219578125,68.4673945397981
7234,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,540.721319140625,93.7005195474664
7235,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,201.773200976562,57.0574429618553
7236,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,313.373506445313,74.4056346666594
7237,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,272.486516601563,67.6904722231934
7238,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,172.368361132813,51.792729854863
7239,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,172.00289609375,53.6155384138015
7240,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,355.83090078125,78.1723492943349
7241,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,199.694218945313,58.0396110168777
7242,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,236.890471875,63.0484058665945
7243,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,254.734556445313,63.9169561452052
7244,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,317.945761523438,71.4773452924284
7245,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,290.812280859375,70.1252393260791
7246,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,288.765549023438,68.969213454371
7247,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,287.841665039063,69.8225716295053
7248,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,271.703729296875,66.7483673642404
7249,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,257.6789890625,67.375305623236
7250,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,239.395704882812,67.2448177558216
7251,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,229.666730273438,60.0138231174623
7252,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,280.20979140625,66.6188763722047
7253,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,320.922869726563,70.6511644433338
7254,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,209.546904882813,58.3543524045151
7255,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,272.044381640625,66.8221858843216
7256,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,413.259965625,84.2105734974855
7257,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,276.281136523438,67.6287639542655
7258,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,215.753798242188,59.721811038081
7259,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,1205.633128125,141.948273690598
7260,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,193.117295898438,54.7127809114626
7261,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,420.781987695312,85.8324081704949
7262,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,359.55822421875,78.7040062919685
7263,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,338.138667382813,73.579377506045
7264,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,262.905300976563,65.7570078938618
7265,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,215.465264648438,62.2517355145916
7266,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,193.420986132812,59.457605781901
7267,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,281.177356835937,67.2461298355389
7268,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,216.883354296875,60.4604408134947
7269,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,365.650934570312,75.0466928108004
7270,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,245.808635742187,62.9465825097052
7271,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,338.920159570312,75.035908254717
7272,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,247.402619726562,63.93473924939
7273,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,336.336719335938,76.3302345823791
7274,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,307.743716601563,70.6167543376364
7275,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,238.253701757813,62.4065414018916
7276,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,364.630259765625,79.5010597350352
7277,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,303.726371875,70.5512034139469
7278,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,370.983759570312,80.0829821782537
7279,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,396.680847070313,82.3924780202219
7280,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,328.275746875,72.1783385292353
7281,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,219.271462109375,66.5564012294021
7282,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,215.34810546875,59.7539309132578
7283,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,345.033483789062,78.2077162216895
7284,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,1087.50092988281,170.681421050504
7285,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,45.0562841796875,40.1571055174486
7286,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,172.092142578125,52.9942852652138
7287,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,222.104874023438,60.1262679051483
7288,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,365.412452148438,76.0704825783133
7289,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,168.632970703125,51.6744202449418
7290,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,187.79353203125,55.600497324157
7291,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,177.7721109375,55.1614783701853
7292,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,260.362854101563,67.8287182057479
7293,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,242.203309179687,66.6915194822648
7294,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,247.37071953125,63.8430984719757
7295,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,246.037471484375,66.4849363588552
7296,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,316.074178125,72.0787521348371
7297,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,265.290767773438,69.422847166758
7298,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,7.661145703125,13.8086081678734
7299,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,294.737629101563,69.6201689845237
7300,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,209.6323734375,59.6092254456574
7301,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,760.06202109375,115.407901748846
7302,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,273.521034960938,69.4940444843318
7303,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,420.165146679687,89.2684367208965
7304,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,325.798329101563,72.2260029314841
7305,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,752.301909179688,112.850663299146
7306,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,319.694821679688,70.246019805233
7307,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,200.976413476562,57.1979274189387
7308,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,198.062426953125,56.8585111049449
7309,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,212.376146289062,61.833597325191
7310,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,212.231830664062,57.7286005282821
7311,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,347.991278320313,83.1186957958496
7312,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,199.01494453125,56.3316753707007
7313,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,280.472558789063,67.2172372128617
7314,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,292.465860351563,70.6905436539074
7315,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,226.18039921875,62.5761380742671
7316,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,1147.96534179688,147.748350158276
7317,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,180.199314257812,55.1198956978041
7318,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,361.082184375,77.6916436177927
7319,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,251.60271328125,63.7002981093284
7320,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,303.776489257812,68.2882772055811
7321,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,181.536696875,54.5588454823224
7322,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,292.383001367187,67.5611740188226
7323,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,301.425935742188,72.2657097932484
7324,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,230.84734375,60.9346365505666
7325,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,402.381846679688,82.4907819154188
7326,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,394.687915234375,76.7428194087814
7327,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,522.341117578125,97.9674287810385
7328,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,348.211554492188,75.4306988669056
7329,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,734.082003320313,110.178996139246
7330,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,281.8374640625,67.4663318839869
7331,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,358.735911328125,77.1225478808254
7332,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,225.9697578125,60.1624504540127
7333,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,228.87716171875,60.6023769936013
7334,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,185.871239257813,55.0068077854429
7335,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,306.481839453125,69.5460948120622
7336,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,142.120743359375,49.8997273158471
7337,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,214.422357617187,64.5324549998365
7338,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,202.41495,56.6491976995678
7339,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,398.0284640625,88.576628777646
7340,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,281.389973828125,67.7588746397762
7341,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,235.125373828125,62.2593171187739
7342,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,239.840316992187,61.9777745081414
7343,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,615.002537695313,105.354884949769
7344,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,111.614674804687,42.4321919929724
7345,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,257.504263671875,66.0127819482793
7346,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,574.997365039063,107.15633256823
7347,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,334.456666210938,81.6536837340276
7348,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,228.92735078125,60.3967269025127
7349,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,286.044364648438,89.8117809991137
7350,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,142.261073828125,49.9206489445292
7351,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,182.44382265625,55.3505242565598
7352,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,280.450124414062,66.9648189619317
7353,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,338.531531445313,77.4086353888039
7354,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,394.803513867188,93.4409088338041
7355,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,418.662136914063,85.2754850698474
7356,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,610.654044335938,113.224722680047
7357,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,438.410655273437,88.1811954598023
7358,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,527.135934179688,103.757961767128
7359,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,704.127252929688,150.34917053624
7360,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,507.749606054688,91.6358730035771
7361,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,244.011200390625,64.7433108730881
7362,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,739.217109765625,120.164791885248
7363,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,236.883153125,66.0924161857245
7364,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,738.743115234375,108.041238533868
7365,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,803.0176359375,118.220657366067
7366,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,694.448278125,106.55480781257
7367,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,286.051628320313,67.5262976959382
7368,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,283.952682421875,68.0563074600244
7369,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,415.900598242188,98.2732520868665
7370,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,219.182456835938,60.438359016739
7371,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,426.26192578125,82.51096780794
7372,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,271.710225390625,65.2917320014134
7373,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,271.706233984375,66.749979082745
7374,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,256.754280078125,63.6424331637025
7375,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,507.680278125,91.7337157356224
7376,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,212.9920484375,61.4781533174641
7377,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,344.999386914062,74.8268112459459
7378,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,244.915358398437,63.5071394537928
7379,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,653.3586609375,111.137362045151
7380,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,337.80587734375,69.4159517915606
7381,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,245.484157421875,61.3829204375371
7382,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,572.253044921875,95.7819761632698
7383,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,148.187513671875,48.2350162987711
7384,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,197.3282109375,57.7251083987362
7385,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,1057.58187910156,142.215939703411
7386,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,118.35565625,43.7960178379612
7387,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,391.428856640625,80.4880883112905
7388,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,186.309440234375,55.858158498154
7389,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,313.340037109375,71.9477563786577
7390,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,222.611025976563,61.9553614362675
7391,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,251.969062304688,63.1640016004219
7392,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,208.621150585937,58.9880287018089
7393,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,307.265838085938,74.6803411357246
7394,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,284.11461328125,66.6775403865731
7395,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,328.83758984375,74.2922938218363
7396,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,256.201590820313,64.8115002576718
7397,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,235.581548242188,60.9014816246822
7398,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,351.76631015625,71.6452487762205
7399,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,281.8375,67.4143399307785
7400,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,344.905500195313,74.4848167896132
7401,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,633.6357609375,112.517327540274
7402,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,334.576447070312,72.6999354156741
7403,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,481.840513671875,94.045268255478
7404,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,358.648838476563,76.2246174880103
7405,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,770.076430273437,132.218044182072
7406,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,437.485410546875,94.2610491402289
7407,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,203.588675390625,57.5395607618474
7408,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,255.930703125,67.7296839292642
7409,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,288.183517382813,73.8332091951365
7410,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,217.214892578125,59.8901763073649
7411,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,265.649678710938,63.6712153929461
7412,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,279.542975390625,67.7074626966812
7413,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,299.862314453125,72.7810202981729
7414,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,300.605575585938,69.8297663034831
7415,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,228.520079101563,61.0862345798463
7416,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,1989.79949667969,263.912088334208
7417,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,391.47506015625,80.4906470620509
7418,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,368.162191992187,74.6141517953505
7419,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,293.312090039063,69.065381268342
7420,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,219.535082421875,60.0666540657116
7421,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,299.374327929688,67.2511267773233
7422,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,191.256765625,56.9318155773143
7423,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,258.161053710938,62.919217096735
7424,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,280.718936523437,66.2896138273151
7425,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,307.719035351563,69.7135717406642
7426,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,451.546045703125,86.5745227086934
7427,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,232.2345390625,60.5733442728457
7428,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,206.898173242188,57.544799990972
7429,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,318.4290921875,71.6644954047089
7430,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,416.2123140625,82.5693892332801
7431,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,1034.66394589844,161.200480125319
7432,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,217.6166375,59.8855031344332
7433,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,178.96474375,54.1729122397265
7434,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,1249.06184296875,190.570216626884
7435,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,455.130580078125,90.8183358305058
7436,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,398.336865039062,82.9705920543924
7437,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,208.275553515625,57.7535294884411
7438,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,274.471400976563,66.039438603895
7439,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,407.2068890625,97.1210978434215
7440,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,320.924830859375,72.4044382134043
7441,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,721.405688476563,120.342787083271
7442,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,336.6408828125,75.8211504936427
7443,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,258.6103578125,65.216370602379
7444,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,265.3888125,69.4847966398994
7445,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,174.165832617188,52.3810335119776
7446,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,264.572167382812,64.8750278605887
7447,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,192.938817578125,55.4081959981557
7448,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,253.466820898438,62.1246540305875
7449,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,288.463170898438,67.425014994717
7450,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,274.783686914063,67.7833181889028
7451,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,252.672916992188,63.681611783464
7452,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,353.393090234375,75.1972020179099
7453,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,219.74161953125,60.4278826460493
7454,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,289.94890703125,68.5841751585402
7455,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,312.476508007813,72.2396400025399
7456,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,550.05121015625,104.509861382185
7457,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,244.344156445313,62.5884473688124
7458,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,238.885738867188,62.7284345426198
7459,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,376.45986640625,78.4219275325525
7460,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,590.175039453125,102.709452385415
7461,,1050,Road,2015-04-24T00:00:00.000Z,A,1,381.178810742188,101.659619624009
7462,,1090,Intersection,2015-04-24T00:00:00.000Z,A,1,328.821276953125,76.3460946781684
